cell_id,sample_id,event_index,component_1,component_2
gated_alive:a_004:101469,a_004,101469,4.706587791442871,13.549310684204102
gated_alive:a_004:101537,a_004,101537,9.315644264221191,12.892417907714844
gated_alive:a_004:101989,a_004,101989,10.758687019348145,11.130341529846191
gated_alive:a_004:102061,a_004,102061,8.721772193908691,16.389240264892578
gated_alive:a_004:102138,a_004,102138,5.867320537567139,8.475518226623535
gated_alive:a_004:102564,a_004,102564,9.735241889953613,13.158147811889648
gated_alive:a_004:103104,a_004,103104,3.9671106338500977,13.480537414550781
gated_alive:a_004:103268,a_004,103268,9.005196571350098,16.3826904296875
gated_alive:a_004:103687,a_004,103687,9.006144523620605,13.363799095153809
gated_alive:a_004:103801,a_004,103801,10.846229553222656,13.084487915039062
gated_alive:a_004:104044,a_004,104044,8.293478012084961,16.905221939086914
gated_alive:a_004:104451,a_004,104451,3.1469407081604004,10.861469268798828
gated_alive:a_004:104931,a_004,104931,9.867716789245605,12.080159187316895
gated_alive:a_004:104941,a_004,104941,4.801714897155762,12.847471237182617
gated_alive:a_004:104986,a_004,104986,10.925283432006836,11.308504104614258
gated_alive:a_004:105328,a_004,105328,10.647438049316406,9.973091125488281
gated_alive:a_004:105749,a_004,105749,8.985081672668457,8.716890335083008
gated_alive:a_004:106310,a_004,106310,9.940141677856445,11.424323081970215
gated_alive:a_004:106575,a_004,106575,2.9021410942077637,10.31938648223877
gated_alive:a_004:106821,a_004,106821,9.128281593322754,8.543632507324219
gated_alive:a_004:107058,a_004,107058,8.126550674438477,12.749163627624512
gated_alive:a_004:107302,a_004,107302,9.015766143798828,13.35949993133545
gated_alive:a_004:107668,a_004,107668,7.132371425628662,12.90942096710205
gated_alive:a_004:108062,a_004,108062,7.695990562438965,15.259357452392578
gated_alive:a_004:108137,a_004,108137,4.792471408843994,7.990955829620361
gated_alive:a_004:108493,a_004,108493,9.457822799682617,13.105082511901855
gated_alive:a_004:108847,a_004,108847,9.69225025177002,12.17885971069336
gated_alive:a_004:109087,a_004,109087,7.736740589141846,16.245349884033203
gated_alive:a_004:109191,a_004,109191,7.197738170623779,13.718613624572754
gated_alive:a_004:109193,a_004,109193,8.86180591583252,16.889272689819336
gated_alive:a_004:109262,a_004,109262,10.495538711547852,9.858307838439941
gated_alive:a_004:109447,a_004,109447,4.538142681121826,13.095314979553223
gated_alive:a_004:109625,a_004,109625,10.72999095916748,13.431050300598145
gated_alive:a_004:110090,a_004,110090,7.177949905395508,13.658360481262207
gated_alive:a_004:110258,a_004,110258,4.425830841064453,13.397024154663086
gated_alive:a_004:110342,a_004,110342,6.235665321350098,7.375044345855713
gated_alive:a_004:110457,a_004,110457,5.848030090332031,8.06051254272461
gated_alive:a_004:110685,a_004,110685,2.6692583560943604,10.922369956970215
gated_alive:a_004:110730,a_004,110730,5.481506824493408,7.76956844329834
gated_alive:a_004:110896,a_004,110896,5.083232402801514,9.61131763458252
gated_alive:a_004:111109,a_004,111109,3.872817039489746,12.349664688110352
gated_alive:a_004:111211,a_004,111211,5.480803489685059,12.68913745880127
gated_alive:a_004:111339,a_004,111339,9.77934455871582,13.168521881103516
gated_alive:a_004:111466,a_004,111466,4.836330890655518,13.562479019165039
gated_alive:a_004:111615,a_004,111615,6.607337474822998,12.477386474609375
gated_alive:a_004:111922,a_004,111922,4.155324459075928,13.603175163269043
gated_alive:a_004:111980,a_004,111980,8.669601440429688,16.975431442260742
gated_alive:a_004:112019,a_004,112019,9.38275146484375,11.264007568359375
gated_alive:a_004:112575,a_004,112575,5.874779224395752,7.8162970542907715
gated_alive:a_004:112719,a_004,112719,3.8555383682250977,13.757562637329102
gated_alive:a_004:112822,a_004,112822,3.9519643783569336,10.313450813293457
gated_alive:a_004:113511,a_004,113511,9.41478443145752,16.905364990234375
gated_alive:a_004:113734,a_004,113734,8.263060569763184,16.86678123474121
gated_alive:a_004:113795,a_004,113795,8.664883613586426,16.046546936035156
gated_alive:a_004:113885,a_004,113885,10.443744659423828,12.516997337341309
gated_alive:a_004:113947,a_004,113947,9.712992668151855,16.5750732421875
gated_alive:a_004:114137,a_004,114137,9.000526428222656,16.17132568359375
gated_alive:a_004:114241,a_004,114241,3.509512424468994,14.091938018798828
gated_alive:a_004:114812,a_004,114812,9.317854881286621,14.050854682922363
gated_alive:a_004:114949,a_004,114949,9.618104934692383,16.84905433654785
gated_alive:a_004:115028,a_004,115028,4.718545913696289,13.338507652282715
gated_alive:a_004:115059,a_004,115059,2.452458620071411,12.113052368164062
gated_alive:a_004:115234,a_004,115234,8.755285263061523,11.343080520629883
gated_alive:a_004:115312,a_004,115312,8.417425155639648,16.784460067749023
gated_alive:a_004:115774,a_004,115774,8.969822883605957,12.354951858520508
gated_alive:a_004:115936,a_004,115936,10.556821823120117,10.69343090057373
gated_alive:a_004:116174,a_004,116174,8.275530815124512,16.928050994873047
gated_alive:a_004:116633,a_004,116633,8.352777481079102,17.016273498535156
gated_alive:a_004:116714,a_004,116714,9.513434410095215,11.630722999572754
gated_alive:a_004:117788,a_004,117788,9.42631721496582,16.271873474121094
gated_alive:a_004:117980,a_004,117980,7.555256366729736,16.072189331054688
gated_alive:a_004:118429,a_004,118429,9.471784591674805,11.056610107421875
gated_alive:a_004:118905,a_004,118905,4.973443031311035,14.64270305633545
gated_alive:a_004:118913,a_004,118913,8.422929763793945,16.52915382385254
gated_alive:a_004:119102,a_004,119102,9.73781967163086,11.952807426452637
gated_alive:a_004:119222,a_004,119222,6.385341167449951,8.426704406738281
gated_alive:a_004:119242,a_004,119242,9.024652481079102,16.341163635253906
gated_alive:a_004:119843,a_004,119843,8.046346664428711,14.388169288635254
gated_alive:a_004:120053,a_004,120053,10.033821105957031,11.745707511901855
gated_alive:a_004:120124,a_004,120124,9.593409538269043,12.127055168151855
gated_alive:a_004:120438,a_004,120438,5.800268173217773,7.661187648773193
gated_alive:a_004:121143,a_004,121143,8.700437545776367,16.88790512084961
gated_alive:a_004:121160,a_004,121160,4.717574596405029,13.390402793884277
gated_alive:a_004:121331,a_004,121331,9.243407249450684,16.176679611206055
gated_alive:a_004:121723,a_004,121723,5.683039665222168,10.978509902954102
gated_alive:a_004:121742,a_004,121742,6.380099773406982,10.064268112182617
gated_alive:a_004:122635,a_004,122635,3.5278139114379883,11.379935264587402
gated_alive:a_004:122658,a_004,122658,10.147799491882324,13.200834274291992
gated_alive:a_004:123093,a_004,123093,9.50063705444336,11.099552154541016
gated_alive:a_004:123218,a_004,123218,8.703595161437988,11.73464298248291
gated_alive:a_004:123322,a_004,123322,6.086675643920898,7.758821487426758
gated_alive:a_004:123996,a_004,123996,10.533984184265137,9.961895942687988
gated_alive:a_004:124023,a_004,124023,5.525881290435791,7.526928424835205
gated_alive:a_004:124210,a_004,124210,9.70234489440918,12.581991195678711
gated_alive:a_004:124355,a_004,124355,7.93177604675293,13.126643180847168
gated_alive:a_004:124412,a_004,124412,9.572416305541992,12.324087142944336
gated_alive:a_004:124803,a_004,124803,3.6437597274780273,11.505133628845215
gated_alive:a_004:124836,a_004,124836,8.395454406738281,16.95012092590332
gated_alive:a_004:125232,a_004,125232,9.65131950378418,12.672653198242188
gated_alive:a_004:125788,a_004,125788,9.788365364074707,13.068890571594238
gated_alive:a_004:126096,a_004,126096,10.024856567382812,11.289085388183594
gated_alive:a_004:126141,a_004,126141,3.8559393882751465,13.869614601135254
gated_alive:a_004:126178,a_004,126178,5.524675369262695,8.039498329162598
gated_alive:a_004:126813,a_004,126813,4.243818283081055,10.959922790527344
gated_alive:a_004:126902,a_004,126902,6.558081150054932,7.433571815490723
gated_alive:a_004:126944,a_004,126944,4.203872203826904,9.75683307647705
gated_alive:a_004:127100,a_004,127100,3.152149200439453,10.355485916137695
gated_alive:a_004:127242,a_004,127242,5.357371807098389,8.390262603759766
gated_alive:a_004:127707,a_004,127707,5.568030834197998,8.195391654968262
gated_alive:a_004:128001,a_004,128001,6.971801280975342,8.062247276306152
gated_alive:a_004:128057,a_004,128057,6.931547164916992,7.411614894866943
gated_alive:a_004:128282,a_004,128282,10.214900970458984,15.321364402770996
gated_alive:a_004:128486,a_004,128486,3.765740156173706,11.141132354736328
gated_alive:a_004:129231,a_004,129231,10.527690887451172,12.134106636047363
gated_alive:a_004:129387,a_004,129387,3.7692551612854004,13.813311576843262
gated_alive:a_004:129608,a_004,129608,8.5230073928833,16.802871704101562
gated_alive:a_004:129725,a_004,129725,5.392289638519287,8.167658805847168
gated_alive:a_004:129931,a_004,129931,9.23610782623291,12.546138763427734
gated_alive:a_004:130017,a_004,130017,7.0343427658081055,9.074298858642578
gated_alive:a_004:130296,a_004,130296,7.070667266845703,9.936786651611328
gated_alive:a_004:130334,a_004,130334,7.678165435791016,16.136781692504883
gated_alive:a_004:130399,a_004,130399,8.50846004486084,15.843879699707031
gated_alive:a_004:131267,a_004,131267,4.738850116729736,14.618645668029785
gated_alive:a_004:131455,a_004,131455,7.542250156402588,13.804862976074219
gated_alive:a_004:131686,a_004,131686,9.000585556030273,16.747251510620117
gated_alive:a_004:131779,a_004,131779,10.546308517456055,9.883475303649902
gated_alive:a_004:132086,a_004,132086,8.892875671386719,16.291765213012695
gated_alive:a_004:132522,a_004,132522,5.924491882324219,8.66981029510498
gated_alive:a_004:132541,a_004,132541,3.4157564640045166,11.184557914733887
gated_alive:a_004:133008,a_004,133008,7.036468505859375,12.973885536193848
gated_alive:a_004:133409,a_004,133409,8.610929489135742,16.61355972290039
gated_alive:a_004:133626,a_004,133626,7.453445911407471,13.473227500915527
gated_alive:a_004:133688,a_004,133688,8.50125789642334,16.63569450378418
gated_alive:a_004:133709,a_004,133709,9.362860679626465,13.82163143157959
gated_alive:a_004:134241,a_004,134241,3.9762651920318604,11.570384979248047
gated_alive:a_004:134704,a_004,134704,4.9524922370910645,12.669583320617676
gated_alive:a_004:135178,a_004,135178,4.206395149230957,13.261067390441895
gated_alive:a_004:135336,a_004,135336,8.129487991333008,13.878342628479004
gated_alive:a_004:135557,a_004,135557,10.155774116516113,15.39770793914795
gated_alive:a_004:136021,a_004,136021,7.850732326507568,14.00601863861084
gated_alive:a_004:136166,a_004,136166,9.147530555725098,12.130987167358398
gated_alive:a_004:136248,a_004,136248,5.2699079513549805,13.018044471740723
gated_alive:a_004:136740,a_004,136740,8.675360679626465,16.961387634277344
gated_alive:a_004:137524,a_004,137524,8.39688491821289,16.61704444885254
gated_alive:a_004:137587,a_004,137587,3.4683263301849365,10.84034538269043
gated_alive:a_004:138662,a_004,138662,10.019146919250488,12.792521476745605
gated_alive:a_004:139218,a_004,139218,5.633453369140625,8.213906288146973
gated_alive:a_004:139287,a_004,139287,6.278070449829102,12.799777030944824
gated_alive:a_004:139382,a_004,139382,5.47103214263916,8.347233772277832
gated_alive:a_004:139768,a_004,139768,9.121255874633789,8.538628578186035
gated_alive:a_004:139915,a_004,139915,3.498074769973755,14.58286190032959
gated_alive:a_004:140207,a_004,140207,4.861264705657959,7.792524814605713
gated_alive:a_004:140266,a_004,140266,8.709367752075195,16.961868286132812
gated_alive:a_004:140312,a_004,140312,10.59483528137207,12.962514877319336
gated_alive:a_005:472,a_005,472,5.9421539306640625,11.121542930603027
gated_alive:a_005:1095,a_005,1095,4.102294921875,10.679827690124512
gated_alive:a_005:1812,a_005,1812,11.222750663757324,11.26938247680664
gated_alive:a_005:2228,a_005,2228,8.271770477294922,11.685412406921387
gated_alive:a_005:2350,a_005,2350,9.246133804321289,12.048175811767578
gated_alive:a_005:2523,a_005,2523,9.608190536499023,13.227624893188477
gated_alive:a_005:2542,a_005,2542,7.056077003479004,12.766735076904297
gated_alive:a_005:2762,a_005,2762,3.8792121410369873,10.494242668151855
gated_alive:a_005:3087,a_005,3087,4.4901814460754395,10.907840728759766
gated_alive:a_005:3273,a_005,3273,8.94482421875,12.914074897766113
gated_alive:a_005:4533,a_005,4533,10.248396873474121,12.201220512390137
gated_alive:a_005:4680,a_005,4680,5.816874027252197,9.681321144104004
gated_alive:a_005:4741,a_005,4741,7.083041191101074,9.349539756774902
gated_alive:a_005:4995,a_005,4995,4.109274864196777,13.134359359741211
gated_alive:a_005:5478,a_005,5478,3.4112026691436768,13.87935733795166
gated_alive:a_005:6031,a_005,6031,9.551068305969238,11.934157371520996
gated_alive:a_005:6092,a_005,6092,11.063058853149414,11.074799537658691
gated_alive:a_005:6510,a_005,6510,4.226098537445068,10.442930221557617
gated_alive:a_005:6637,a_005,6637,4.0073370933532715,9.72933292388916
gated_alive:a_005:6675,a_005,6675,6.463296413421631,8.065074920654297
gated_alive:a_005:6848,a_005,6848,4.725096702575684,10.765362739562988
gated_alive:a_005:7225,a_005,7225,9.471614837646484,15.811129570007324
gated_alive:a_005:7762,a_005,7762,8.85362720489502,16.976146697998047
gated_alive:a_005:8544,a_005,8544,8.578065872192383,12.65835952758789
gated_alive:a_005:8602,a_005,8602,8.087562561035156,12.320324897766113
gated_alive:a_005:8857,a_005,8857,6.43743896484375,7.5414509773254395
gated_alive:a_005:10294,a_005,10294,5.019430160522461,12.570865631103516
gated_alive:a_005:10500,a_005,10500,3.5648839473724365,10.20559310913086
gated_alive:a_005:10585,a_005,10585,9.255319595336914,12.69473648071289
gated_alive:a_005:10976,a_005,10976,6.71005916595459,8.04464340209961
gated_alive:a_005:11714,a_005,11714,4.714095115661621,6.237247943878174
gated_alive:a_005:11879,a_005,11879,4.2133469581604,10.5076904296875
gated_alive:a_005:11957,a_005,11957,3.8894479274749756,10.117679595947266
gated_alive:a_005:12110,a_005,12110,4.173274517059326,9.93478775024414
gated_alive:a_005:12511,a_005,12511,4.146886825561523,13.132080078125
gated_alive:a_005:13153,a_005,13153,3.611963987350464,10.168798446655273
gated_alive:a_005:13196,a_005,13196,9.726330757141113,11.16151237487793
gated_alive:a_005:13555,a_005,13555,3.376525402069092,10.789488792419434
gated_alive:a_005:14583,a_005,14583,9.004546165466309,13.32174015045166
gated_alive:a_005:14923,a_005,14923,4.081181526184082,10.49187183380127
gated_alive:a_005:14939,a_005,14939,6.096034526824951,7.614856243133545
gated_alive:a_005:15417,a_005,15417,6.730645656585693,7.513964653015137
gated_alive:a_005:15468,a_005,15468,9.386543273925781,12.49871826171875
gated_alive:a_005:15819,a_005,15819,4.302990436553955,10.239437103271484
gated_alive:a_005:15963,a_005,15963,6.2576680183410645,8.772830963134766
gated_alive:a_005:16270,a_005,16270,5.895143985748291,9.581603050231934
gated_alive:a_005:16390,a_005,16390,9.711935997009277,11.358922004699707
gated_alive:a_005:16655,a_005,16655,6.138490676879883,7.7179155349731445
gated_alive:a_005:16763,a_005,16763,10.723860740661621,13.06502628326416
gated_alive:a_005:16941,a_005,16941,4.31480598449707,10.759947776794434
gated_alive:a_005:17429,a_005,17429,9.622633934020996,12.819230079650879
gated_alive:a_005:17673,a_005,17673,6.830548286437988,9.01147174835205
gated_alive:a_005:18649,a_005,18649,5.252100944519043,7.778124809265137
gated_alive:a_005:18814,a_005,18814,10.594348907470703,9.699798583984375
gated_alive:a_005:18855,a_005,18855,3.828904390335083,10.405753135681152
gated_alive:a_005:18860,a_005,18860,6.084864139556885,10.315321922302246
gated_alive:a_005:19047,a_005,19047,8.73964786529541,8.533318519592285
gated_alive:a_005:19166,a_005,19166,3.836991548538208,10.26682186126709
gated_alive:a_005:19679,a_005,19679,9.858576774597168,11.983197212219238
gated_alive:a_005:20393,a_005,20393,4.577914714813232,13.021746635437012
gated_alive:a_005:20440,a_005,20440,3.3138234615325928,11.062299728393555
gated_alive:a_005:20636,a_005,20636,6.548628807067871,8.501614570617676
gated_alive:a_005:20676,a_005,20676,6.98899507522583,7.324681758880615
gated_alive:a_005:20812,a_005,20812,5.833123683929443,10.628066062927246
gated_alive:a_005:21034,a_005,21034,4.604355335235596,10.244217872619629
gated_alive:a_005:21328,a_005,21328,9.094038009643555,16.80466651916504
gated_alive:a_005:21330,a_005,21330,4.7327728271484375,10.292927742004395
gated_alive:a_005:21514,a_005,21514,4.523609638214111,9.162717819213867
gated_alive:a_005:23228,a_005,23228,9.895024299621582,11.661179542541504
gated_alive:a_005:23420,a_005,23420,2.2264420986175537,14.418611526489258
gated_alive:a_005:23709,a_005,23709,3.831373929977417,10.3543701171875
gated_alive:a_005:24072,a_005,24072,3.7612903118133545,10.51596736907959
gated_alive:a_005:24504,a_005,24504,3.781687021255493,13.772806167602539
gated_alive:a_005:24631,a_005,24631,4.917953968048096,13.154932975769043
gated_alive:a_005:24696,a_005,24696,4.785447597503662,10.512575149536133
gated_alive:a_005:24822,a_005,24822,7.055346488952637,12.907379150390625
gated_alive:a_005:25187,a_005,25187,4.333659648895264,6.487987041473389
gated_alive:a_005:25229,a_005,25229,4.437414646148682,10.141660690307617
gated_alive:a_005:25508,a_005,25508,5.180444717407227,14.35888385772705
gated_alive:a_005:26300,a_005,26300,6.9327778816223145,8.001481056213379
gated_alive:a_005:26665,a_005,26665,6.404462814331055,9.851225852966309
gated_alive:a_005:26802,a_005,26802,3.7966363430023193,10.194993019104004
gated_alive:a_005:27127,a_005,27127,4.112066268920898,13.586430549621582
gated_alive:a_005:27266,a_005,27266,10.591307640075684,12.885161399841309
gated_alive:a_005:27351,a_005,27351,10.7322416305542,13.312174797058105
gated_alive:a_005:27765,a_005,27765,6.370092391967773,8.118294715881348
gated_alive:a_005:28049,a_005,28049,6.3012824058532715,8.018386840820312
gated_alive:a_005:28330,a_005,28330,3.377645492553711,14.62078857421875
gated_alive:a_005:28361,a_005,28361,5.809981822967529,12.686335563659668
gated_alive:a_005:28994,a_005,28994,6.8395771980285645,7.464909076690674
gated_alive:a_005:29145,a_005,29145,4.39933967590332,10.198558807373047
gated_alive:a_005:29235,a_005,29235,3.686373472213745,10.295248985290527
gated_alive:a_005:29267,a_005,29267,4.745073318481445,7.75043249130249
gated_alive:a_005:29379,a_005,29379,4.896984100341797,14.59898853302002
gated_alive:a_005:29417,a_005,29417,6.660608291625977,7.522973537445068
gated_alive:a_005:29667,a_005,29667,4.209395885467529,10.457520484924316
gated_alive:a_005:29868,a_005,29868,9.274165153503418,12.994654655456543
gated_alive:a_005:30269,a_005,30269,9.541816711425781,12.168708801269531
gated_alive:a_005:31001,a_005,31001,4.506735324859619,9.908422470092773
gated_alive:a_005:31211,a_005,31211,4.0395002365112305,10.154524803161621
gated_alive:a_005:31241,a_005,31241,6.2700276374816895,9.025070190429688
gated_alive:a_005:31277,a_005,31277,4.619796276092529,14.60038948059082
gated_alive:a_005:31589,a_005,31589,4.336884021759033,9.881868362426758
gated_alive:a_005:32629,a_005,32629,5.18189001083374,6.817385673522949
gated_alive:a_005:32801,a_005,32801,9.490490913391113,12.470035552978516
gated_alive:a_005:33083,a_005,33083,3.589108467102051,10.369987487792969
gated_alive:a_005:33325,a_005,33325,10.143508911132812,12.574714660644531
gated_alive:a_005:33701,a_005,33701,3.73696231842041,11.046520233154297
gated_alive:a_005:33710,a_005,33710,4.20786714553833,13.458464622497559
gated_alive:a_005:33830,a_005,33830,4.310037612915039,10.13888168334961
gated_alive:a_005:33970,a_005,33970,8.754459381103516,8.885017395019531
gated_alive:a_005:34333,a_005,34333,4.8648362159729,14.793038368225098
gated_alive:a_005:34555,a_005,34555,10.179309844970703,12.629800796508789
gated_alive:a_005:34784,a_005,34784,3.423792839050293,14.195671081542969
gated_alive:a_005:34838,a_005,34838,5.321281433105469,12.410172462463379
gated_alive:a_005:35184,a_005,35184,4.332320213317871,9.866869926452637
gated_alive:a_005:36338,a_005,36338,6.705750465393066,8.819419860839844
gated_alive:a_005:36347,a_005,36347,6.035472869873047,7.614527225494385
gated_alive:a_005:36598,a_005,36598,4.775513648986816,13.75403881072998
gated_alive:a_005:36605,a_005,36605,6.436625957489014,7.795654773712158
gated_alive:a_005:36859,a_005,36859,5.112789630889893,7.674346446990967
gated_alive:a_005:36936,a_005,36936,6.356537342071533,7.678786754608154
gated_alive:a_005:37105,a_005,37105,9.697673797607422,12.248344421386719
gated_alive:a_005:37606,a_005,37606,3.695974111557007,10.498818397521973
gated_alive:a_005:37826,a_005,37826,4.838065147399902,12.808296203613281
gated_alive:a_005:37929,a_005,37929,4.180471897125244,11.751960754394531
gated_alive:a_005:38251,a_005,38251,4.272014617919922,10.337084770202637
gated_alive:a_005:38335,a_005,38335,3.925938129425049,10.848952293395996
gated_alive:a_005:38551,a_005,38551,4.144110202789307,9.986467361450195
gated_alive:a_005:38980,a_005,38980,3.3315374851226807,10.287957191467285
gated_alive:a_005:39407,a_005,39407,4.928231239318848,14.628612518310547
gated_alive:a_005:39554,a_005,39554,7.802319049835205,13.90456771850586
gated_alive:a_005:39614,a_005,39614,6.4902777671813965,8.409188270568848
gated_alive:a_005:40033,a_005,40033,9.950547218322754,12.293357849121094
gated_alive:a_005:40146,a_005,40146,4.248945713043213,11.009033203125
gated_alive:a_005:40185,a_005,40185,4.735109329223633,7.7370171546936035
gated_alive:a_005:41038,a_005,41038,5.846123695373535,9.588643074035645
gated_alive:a_005:41225,a_005,41225,3.33449125289917,11.164880752563477
gated_alive:a_005:41462,a_005,41462,4.610299587249756,11.968474388122559
gated_alive:a_005:41515,a_005,41515,9.821574211120605,11.774388313293457
gated_alive:a_005:41749,a_005,41749,4.873958587646484,11.018345832824707
gated_alive:a_005:42204,a_005,42204,3.8411409854888916,10.97314453125
gated_alive:a_005:43090,a_005,43090,4.101304054260254,9.947522163391113
gated_alive:a_005:43225,a_005,43225,4.256789207458496,9.941987037658691
gated_alive:a_005:43542,a_005,43542,4.579100131988525,10.244361877441406
gated_alive:a_005:44054,a_005,44054,6.407171726226807,8.13603687286377
gated_alive:a_005:44103,a_005,44103,7.668859004974365,13.075716972351074
gated_alive:a_005:44381,a_005,44381,3.748056650161743,10.526602745056152
gated_alive:a_005:44518,a_005,44518,9.176121711730957,11.782622337341309
gated_alive:a_005:44940,a_005,44940,5.966341018676758,10.000297546386719
gated_alive:a_005:44991,a_005,44991,3.9442124366760254,10.27871322631836
gated_alive:a_005:45118,a_005,45118,6.0535993576049805,7.99749231338501
gated_alive:a_005:45199,a_005,45199,8.669852256774902,17.123727798461914
gated_alive:a_005:46225,a_005,46225,9.439762115478516,12.53295612335205
gated_alive:a_005:47076,a_005,47076,3.180854558944702,13.25302791595459
gated_alive:a_005:47527,a_005,47527,7.788916110992432,16.298303604125977
gated_alive:a_005:47777,a_005,47777,6.056680679321289,8.23987102508545
gated_alive:a_005:48004,a_005,48004,10.216912269592285,15.312564849853516
gated_alive:a_005:48757,a_005,48757,9.230026245117188,13.926870346069336
gated_alive:a_005:48846,a_005,48846,7.589664936065674,13.774724960327148
gated_alive:a_005:49058,a_005,49058,3.734520435333252,10.262004852294922
gated_alive:a_005:49171,a_005,49171,3.724355697631836,11.356959342956543
gated_alive:a_005:49471,a_005,49471,4.182743072509766,10.970234870910645
gated_alive:a_005:49702,a_005,49702,4.108602046966553,10.43655776977539
gated_alive:a_005:49839,a_005,49839,9.241697311401367,13.257004737854004
gated_alive:a_005:50007,a_005,50007,3.6672465801239014,10.42638111114502
gated_alive:a_005:50213,a_005,50213,2.7835214138031006,10.603212356567383
gated_alive:a_005:50236,a_005,50236,6.030100345611572,8.338907241821289
gated_alive:a_005:50502,a_005,50502,9.045994758605957,13.330522537231445
gated_alive:a_005:50548,a_005,50548,4.155887126922607,11.001748085021973
gated_alive:a_005:50620,a_005,50620,8.60328197479248,11.463860511779785
gated_alive:a_005:51016,a_005,51016,9.823393821716309,12.104242324829102
gated_alive:a_005:51463,a_005,51463,3.8405044078826904,9.900426864624023
gated_alive:a_005:51639,a_005,51639,3.5135786533355713,10.428549766540527
gated_alive:a_005:51771,a_005,51771,7.074325084686279,8.500402450561523
gated_alive:a_005:51794,a_005,51794,3.6195783615112305,11.87196159362793
gated_alive:a_005:51806,a_005,51806,4.1089582443237305,10.542113304138184
gated_alive:a_005:51894,a_005,51894,3.949723482131958,10.92926025390625
gated_alive:a_005:51915,a_005,51915,8.165348052978516,12.096226692199707
gated_alive:a_005:52702,a_005,52702,10.452460289001465,13.266347885131836
gated_alive:a_005:53246,a_005,53246,8.829924583435059,8.552261352539062
gated_alive:a_005:53531,a_005,53531,4.668290138244629,7.787351131439209
gated_alive:a_005:53998,a_005,53998,8.06689167022705,13.144842147827148
gated_alive:a_005:54105,a_005,54105,4.082225799560547,13.542719841003418
gated_alive:a_005:54332,a_005,54332,10.797489166259766,13.148505210876465
gated_alive:a_005:54379,a_005,54379,3.8796017169952393,10.503973960876465
gated_alive:a_005:54654,a_005,54654,6.283404350280762,8.705321311950684
gated_alive:a_005:54796,a_005,54796,6.485051155090332,9.747883796691895
gated_alive:a_005:54870,a_005,54870,8.701696395874023,17.057764053344727
gated_alive:a_005:54969,a_005,54969,6.0620503425598145,9.717284202575684
gated_alive:a_005:55946,a_005,55946,8.691937446594238,16.788461685180664
gated_alive:a_005:56104,a_005,56104,6.34029483795166,7.993564128875732
gated_alive:a_005:56286,a_005,56286,5.22110652923584,7.915749549865723
gated_alive:a_005:56322,a_005,56322,6.003733158111572,7.712646484375
gated_alive:a_005:57585,a_005,57585,4.882726669311523,7.63027811050415
gated_alive:a_005:58044,a_005,58044,6.61667013168335,8.188653945922852
gated_alive:a_005:58177,a_005,58177,6.074920654296875,9.78882884979248
gated_alive:a_005:58649,a_005,58649,10.269379615783691,12.889713287353516
gated_alive:a_005:58936,a_005,58936,8.030935287475586,12.993008613586426
gated_alive:a_005:59191,a_005,59191,5.706367015838623,8.743576049804688
gated_alive:a_005:59289,a_005,59289,3.8101067543029785,13.403203010559082
gated_alive:a_005:59759,a_005,59759,6.143535614013672,8.425125122070312
gated_alive:a_005:60139,a_005,60139,8.839415550231934,11.63111686706543
gated_alive:a_005:60415,a_005,60415,6.507260322570801,9.191863059997559
gated_alive:a_005:60437,a_005,60437,3.996887683868408,10.50822639465332
gated_alive:a_005:60964,a_005,60964,3.9992473125457764,11.452953338623047
gated_alive:a_005:61450,a_005,61450,10.0161771774292,12.824043273925781
gated_alive:a_005:61482,a_005,61482,4.42777681350708,10.076595306396484
gated_alive:a_005:61802,a_005,61802,4.302216053009033,10.86373233795166
gated_alive:a_005:61895,a_005,61895,3.996601104736328,9.745506286621094
gated_alive:a_005:62212,a_005,62212,7.924362659454346,13.950241088867188
gated_alive:a_005:62278,a_005,62278,4.0274224281311035,10.465368270874023
gated_alive:a_005:62523,a_005,62523,3.976532220840454,10.264564514160156
gated_alive:a_005:62827,a_005,62827,3.402055263519287,10.686119079589844
gated_alive:a_005:62889,a_005,62889,9.76009750366211,11.870277404785156
gated_alive:a_005:62989,a_005,62989,10.435626983642578,12.098942756652832
gated_alive:a_005:63352,a_005,63352,10.077615737915039,13.034736633300781
gated_alive:a_005:63413,a_005,63413,4.166353225708008,10.317774772644043
gated_alive:a_005:64582,a_005,64582,6.9987006187438965,8.061668395996094
gated_alive:a_005:64675,a_005,64675,4.426661491394043,10.262167930603027
gated_alive:a_005:65477,a_005,65477,4.954551696777344,14.596531867980957
gated_alive:a_005:65572,a_005,65572,10.658163070678711,12.992877006530762
gated_alive:a_005:65788,a_005,65788,4.3417863845825195,10.461180686950684
gated_alive:a_005:66261,a_005,66261,3.3660130500793457,10.863819122314453
gated_alive:a_005:68145,a_005,68145,3.454364061355591,10.304171562194824
gated_alive:a_005:69014,a_005,69014,4.017148494720459,10.545607566833496
gated_alive:a_005:69170,a_005,69170,4.801328182220459,6.481974124908447
gated_alive:a_005:69239,a_005,69239,4.713982582092285,7.7293877601623535
gated_alive:a_005:69363,a_005,69363,10.598042488098145,9.672029495239258
gated_alive:a_005:69432,a_005,69432,5.075223922729492,12.125905990600586
gated_alive:a_005:69623,a_005,69623,8.443387985229492,8.620023727416992
gated_alive:a_005:69910,a_005,69910,4.075225830078125,10.536664962768555
