"method","gate","run_mode","split_id","split_seed","cluster_id","marker","centroid","coefficient","transform_cofactor","minimum_cluster_size_fraction"
"citrus","gated_NK","smoke",1,976400780,1387,"CD4",0.249873151503021,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"CD8",1.16267439741174,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"CD57",0.980626388225303,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"2DL1-S1",0.208019589827251,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"TRAIL",-0.0329794274606695,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"2DL2-L3-S2",0.114492876165318,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"CD16",0.978343548189796,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"CD10",0.15439014269206,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"3DL1-S1",-0.0380332481054425,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"CD117",0.109959341142677,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"2DS4",0.260307343075467,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"ILT2-CD85j",0.285567866546345,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"NKp46",0.207027581189798,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"NKG2D",0.652657503084385,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"NKG2C",0.233597036562435,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"2B4",1.08942578556955,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"CD33",1.18456329552433,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"CD11b",0.324173228026421,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"NKp30",0.567102255077823,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"CD122",0.900142096158717,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"3DL1",0.0471609747864575,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"NKp44",-0.0306628662691644,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"CD127",0.454513020431197,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"2DL1",0.17611484861277,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"CD94",1.21866036422642,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"CD34",0.16121477243648,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"CCR7",0.142039013940816,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"2DL3",0.120551626817074,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"NKG2A",0.977063998402216,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"HLA-DR",1.31118452498966,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"2DL4",0.245631251479571,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"CD56",2.03205661501262,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"2DL5",0.135102441532484,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1387,"CD25",0.0432259643833059,-2.68352508117935,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"CD3",1.12603155747632,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"CD27",0.56546571230262,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"CD19",-0.00889836731497,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"CD4",0.333431215659661,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"CD8",1.88712395084531,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"CD57",0.399031300607709,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"2DL1-S1",0.117234926377256,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"TRAIL",0.0214195927008527,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"2DL2-L3-S2",0.552973452179856,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"CD16",4.08933087871917,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"CD10",0.810901402216119,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"3DL1-S1",0.0500200518609919,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"CD117",0.138578534075189,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"2DS4",0.51802959985727,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"ILT2-CD85j",0.476398773722761,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"NKp46",2.30755807552568,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"NKG2D",1.47820385038862,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"NKG2C",0.365480505218982,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"2B4",1.86834953456516,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"CD33",1.37521862846924,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"CD11b",0.416635186986374,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"NKp30",1.98662031280264,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"CD122",2.10761370030366,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"3DL1",0.433130783075321,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"NKp44",0.117884529763849,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"CD127",0.491222884924612,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"2DL1",0.353975987087865,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"CD94",3.50442903590489,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"CD34",0.602618500666418,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"CCR7",0.187928128021928,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"2DL3",0.263052141306424,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"NKG2A",3.29639270270621,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"HLA-DR",1.80278453744773,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"2DL4",0.408896949696816,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"CD56",3.520353724446,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"2DL5",0.394292006042555,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1389,"CD25",0.0990739351724991,1.14473167052191,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"CD3",1.23207060449123,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"CD27",0.503551362992648,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"CD19",0.0107135580940625,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"CD4",0.445633116428055,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"CD8",2.13967889212339,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"CD57",3.58285855977486,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"2DL1-S1",0.851725560340181,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"TRAIL",0.0771377933879945,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"2DL2-L3-S2",1.08553717800416,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"CD16",4.12812311233499,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"CD10",0.788420872208197,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"3DL1-S1",0.0236413756429664,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"CD117",0.262592045328338,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"2DS4",0.694809452308029,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"ILT2-CD85j",0.844755650731164,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"NKp46",1.33673714742314,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"NKG2D",1.13355135797038,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"NKG2C",1.33760423277634,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"2B4",1.59899184759745,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"CD33",1.41897820633543,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"CD11b",0.447804543333891,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"NKp30",1.76802294754982,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"CD122",1.55967772884626,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"3DL1",0.219567212616264,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"NKp44",0.076571274962468,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"CD127",0.576944358236752,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"2DL1",0.673554932133156,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"CD94",1.84670673392946,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"CD34",0.284600462868498,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"CCR7",0.155856393081953,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"2DL3",1.25138169248832,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"NKG2A",0.462527335495363,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"HLA-DR",1.45017740497201,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"2DL4",0.415886181640624,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"CD56",3.38285876624198,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"2DL5",0.355151211473173,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1390,"CD25",0.0922148699558215,12.6733615372355,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"CD3",1.88449827791751,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"CD27",0.589767105243498,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"CD19",0.0086851752106181,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"CD4",0.48340542657389,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"CD8",1.81844951877514,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"CD57",0.962224808049559,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"2DL1-S1",0.210735398318504,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"TRAIL",-0.00480741976048771,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"2DL2-L3-S2",0.132741196935476,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"CD16",1.50703020634919,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"CD10",0.205250821370234,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"3DL1-S1",-0.016362577727881,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"CD117",0.10103734081857,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"2DS4",0.151616522788292,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"ILT2-CD85j",0.914664400661662,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"NKp46",0.170999229837014,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"NKG2D",0.52001377825374,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"NKG2C",0.217083232499223,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"2B4",1.20347520377639,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"CD33",1.65420737947657,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"CD11b",0.549585666984405,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"NKp30",0.345381166706728,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"CD122",0.546068237294561,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"3DL1",0.0355112184548226,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"NKp44",-0.0519701239699139,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"CD127",0.525093854641978,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"2DL1",0.159596067746856,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"CD94",0.850416926582295,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"CD34",0.326284255762238,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"CCR7",0.146946689932133,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"2DL3",0.12251237846138,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"NKG2A",0.654835505913994,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"HLA-DR",2.05787250761478,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"2DL4",0.421962195254882,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"CD56",1.50107119779144,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"2DL5",0.17341538275932,-3.51804384030833,5,0.05
"citrus","gated_NK","smoke",1,976400780,1395,"CD25",0.00422003071891564,-3.51804384030833,5,0.05
