"method","gate","run_mode","split_id","split_seed","cluster_id","marker","centroid","coefficient","transform_cofactor","minimum_cluster_size_fraction"
"citrus","gated_alive","full",3,1360466708,137436,"CD4",0.399720312131231,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"CD8",2.52799764630666,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"CD57",0.414906646589395,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"2DL1-S1",0.00386180122633121,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"TRAIL",-0.060111772898041,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"2DL2-L3-S2",-0.0122201290647469,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"CD16",0.302624604422376,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"CD10",0.0473822118685237,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"3DL1-S1",-0.0753917544234314,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"CD117",0.121096317265315,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"2DS4",0.950968781289854,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"ILT2-CD85j",3.1156839230187,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"NKp46",0.192834516514683,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"NKG2D",0.256039544454338,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"NKG2C",0.101897251747058,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"2B4",3.15645298168634,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"CD33",5.03432908359935,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"CD11b",1.86089264042541,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"NKp30",0.0663476830841952,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"CD122",0.223336344742458,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"3DL1",0.0946405196051836,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"NKp44",0.00691372512521021,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"CD127",2.12390230729847,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"2DL1",0.0103298414810001,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"CD94",0.201263281740538,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"CD34",1.86286232973664,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"CCR7",0.427922297316005,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"2DL3",0.367538106241911,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"NKG2A",0.372123998805202,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"HLA-DR",5.36712215845299,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"2DL4",1.8176377525412,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"CD56",0.600940616202932,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"2DL5",0.222353728841932,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137436,"CD25",0.0173651535819202,-1328.63795373971,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"CD3",1.1853994270875,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"CD27",0.440517190573999,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"CD19",2.6640306504973,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"CD4",0.287463928385418,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"CD8",0.934550354533755,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"CD57",0.375520239665279,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"2DL1-S1",-0.0195608683296628,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"TRAIL",-0.0351520869070362,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"2DL2-L3-S2",0.0773261987839364,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"CD16",0.67338216062709,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"CD10",0.519197239243225,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"3DL1-S1",0.0144994125524149,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"CD117",0.0460473540518825,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"2DS4",0.126086266117659,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"ILT2-CD85j",1.29129695918367,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"NKp46",0.275962942327073,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"NKG2D",0.777225550443351,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"NKG2C",0.0709244626903727,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"2B4",1.46357615054919,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"CD33",1.51185834366381,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"CD11b",0.252661167511356,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"NKp30",0.76500715779903,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"CD122",1.23695288927764,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"3DL1",0.190219583632283,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"NKp44",-0.0258626030869716,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"CD127",0.114652752258439,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"2DL1",-0.00489705289556293,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"CD94",2.15014220085371,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"CD34",0.231534885256525,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"CCR7",0.586401844489174,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"2DL3",0.355812470179732,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"NKG2A",2.56571030354308,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"HLA-DR",5.61516339916619,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"2DL4",1.88469119112512,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"CD56",1.91608275607536,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"2DL5",0.0576132232284266,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137807,"CD25",0.134203388644195,-500.948322627982,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"CD3",3.88167274425659,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"CD27",0.63954627065973,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"CD19",0.201254189145254,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"CD4",0.19665196864396,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"CD8",3.82760791187561,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"CD57",0.343815708195028,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"2DL1-S1",0.221921104509144,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"TRAIL",-0.0884473933653768,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"2DL2-L3-S2",-0.0375541191784462,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"CD16",0.642998187796742,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"CD10",-0.0416432581311259,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"3DL1-S1",-0.0704126234850657,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"CD117",-0.0678200639578619,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"2DS4",-0.00713488625699908,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"ILT2-CD85j",0.147310407267815,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"NKp46",-0.0246207552913975,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"NKG2D",1.66329760094923,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"NKG2C",0.214615206476624,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"2B4",0.298925103731825,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"CD33",1.96657450729093,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"CD11b",0.562186905217927,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"NKp30",0.0243368012908814,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"CD122",0.405742024828995,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"3DL1",-0.0142645000933662,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"NKp44",-0.089159804351151,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"CD127",0.307007223147759,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"2DL1",0.0230476344843175,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"CD94",0.169885965824805,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"CD34",0.00350496404932729,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"CCR7",0.302650417739702,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"2DL3",-0.0160518258616072,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"NKG2A",-0.0135453998328073,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"HLA-DR",1.45282539473756,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"2DL4",0.0113529165743582,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"CD56",-0.00113648475624439,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"2DL5",-0.0898637561342899,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,137828,"CD25",-0.0480029804300258,914.59645451592,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"CD3",2.68067231691209,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"CD27",0.209857813926471,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"CD19",0.142930489823656,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"CD4",0.176817952924298,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"CD8",1.3028560641966,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"CD57",0.238737343210988,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"2DL1-S1",-0.0343885077974844,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"TRAIL",-0.0714171305870872,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"2DL2-L3-S2",-0.0307912106620221,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"CD16",2.3983545435324,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"CD10",0.0812410494781401,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"3DL1-S1",-0.0536332294766766,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"CD117",0.0076666523408806,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"2DS4",0.0583806334001637,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"ILT2-CD85j",2.86997361171751,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"NKp46",0.171226965738638,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"NKG2D",0.0486141588644555,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"NKG2C",0.0336845665367445,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"2B4",0.901674791773066,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"CD33",3.69114060303177,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"CD11b",0.975572078166568,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"NKp30",0.0724762226233704,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"CD122",0.0552818410399294,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"3DL1",-0.0444291741498017,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"NKp44",-0.0312100579672651,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"CD127",0.235630547200348,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"2DL1",-0.00467532579502784,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"CD94",0.0607595677368342,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"CD34",0.267347579666368,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"CCR7",0.00442660398320682,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"2DL3",0.0601662097226254,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"NKG2A",0.617389625206982,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"HLA-DR",4.94148784189796,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"2DL4",1.13587020046332,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"CD56",0.877128773386912,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"2DL5",0.0940127389369244,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138487,"CD25",0.162739179239271,549.109239495827,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"CD3",0.83181097066562,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"CD27",0.29382514234625,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"CD19",0.156184895359839,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"CD4",0.108268048779397,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"CD8",1.19093723128111,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"CD57",0.220216926572077,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"2DL1-S1",0.0407560801393686,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"TRAIL",-0.0767749662414678,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"2DL2-L3-S2",0.00369435904335522,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"CD16",0.397095158594348,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"CD10",0.067692799126528,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"3DL1-S1",0.0223163015122028,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"CD117",0.00367373096725999,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"2DS4",0.211530765594345,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"ILT2-CD85j",0.203184826809951,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"NKp46",0.322078764731267,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"NKG2D",0.928705851727035,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"NKG2C",0.254621581968721,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"2B4",1.62669545910899,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"CD33",1.20138326062204,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"CD11b",0.150370237721419,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"NKp30",1.19906420765694,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"CD122",2.03032775712955,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"3DL1",0.460079732825708,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"NKp44",-0.00141339433669429,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"CD127",0.182561503510998,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"2DL1",0.208502906414374,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"CD94",1.44047779924408,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"CD34",0.181512684431533,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"CCR7",0.308437903504666,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"2DL3",0.140626646466056,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"NKG2A",1.16100813513109,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"HLA-DR",0.979451906590359,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"2DL4",0.164573770875497,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"CD56",2.45678453269226,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"2DL5",0.307084385836285,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138914,"CD25",0.0172431491630448,-769.749583900955,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"CD3",3.2397111716504,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"CD27",0.449948739619127,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"CD19",0.182311466458306,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"CD4",0.715406434062646,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"CD8",1.36145142920245,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"CD57",1.69118185581404,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"2DL1-S1",0.00832749166678508,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"TRAIL",-0.0436213217044848,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"2DL2-L3-S2",0.0123793251821114,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"CD16",0.777168860674198,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"CD10",0.064664627276334,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"3DL1-S1",-0.0719430015035891,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"CD117",0.00498642099895439,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"2DS4",0.20174032041755,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"ILT2-CD85j",2.39735252375739,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"NKp46",0.173172182079353,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"NKG2D",0.261084906628849,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"NKG2C",0.276166116322066,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"2B4",1.76686973556268,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"CD33",4.17190086542512,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"CD11b",0.593284536741769,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"NKp30",0.0934116691391225,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"CD122",-0.00550389443085897,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"3DL1",-0.0306965242260851,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"NKp44",-0.0281818344672376,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"CD127",0.338112287721695,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"2DL1",0.0190246458149878,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"CD94",0.554015715367924,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"CD34",0.52381733970933,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"CCR7",0.0588971426629387,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"2DL3",0.0116548988185379,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"NKG2A",0.80353534211832,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"HLA-DR",5.08666843643851,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"2DL4",1.61988408537955,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"CD56",0.538771453709521,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"2DL5",0.391420753401557,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,138949,"CD25",0.138559566720498,1005.03844047196,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"CD3",1.26090429524441,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"CD27",0.544526274999899,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"CD19",0.280771087314392,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"CD4",0.327757208735452,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"CD8",2.65367020799958,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"CD57",0.9489103393803,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"2DL1-S1",0.781655853263101,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"TRAIL",0.068822291343702,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"2DL2-L3-S2",0.848363288357023,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"CD16",4.39618847350739,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"CD10",1.20533092203892,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"3DL1-S1",0.140582225151255,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"CD117",0.282721324761021,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"2DS4",0.732361367563343,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"ILT2-CD85j",0.488733564834681,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"NKp46",2.55602925258093,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"NKG2D",1.77170869355867,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"NKG2C",0.351466494325476,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"2B4",2.21166680075443,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"CD33",2.03442285008219,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"CD11b",0.56698387830817,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"NKp30",2.15533804214831,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"CD122",2.4262307631365,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"3DL1",0.690473961259124,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"NKp44",0.144914311652035,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"CD127",0.488908712796956,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"2DL1",1.56063593335025,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"CD94",2.04446297275921,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"CD34",0.395860015639798,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"CCR7",0.262408385175609,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"2DL3",1.04169811583366,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"NKG2A",1.35213036369965,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"HLA-DR",1.62060986955154,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"2DL4",0.317977212413503,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"CD56",3.49750322370742,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"2DL5",0.440442248545022,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139847,"CD25",0.0953492341017246,-71.632984679278,5,5e-04
"citrus","gated_alive","full",3,1360466708,139993,"CD3",3.86859768738737,8.39780983777863,5,5e-04
"citrus","gated_alive","full",3,1360466708,139993,"CD27",1.0563765549564,8.39780983777863,5,5e-04
"citrus","gated_alive","full",3,1360466708,139993,"CD19",0.298384270448117,8.39780983777863,5,5e-04
"citrus","gated_alive","full",3,1360466708,139993,"CD4",0.730989429635825,8.39780983777863,5,5e-04
"citrus","gated_alive","full",3,1360466708,139993,"CD8",3.34637187930694,8.39780983777863,5,5e-04
"citrus","gated_alive","full",3,1360466708,139993,"CD57",1.40386221304749,8.39780983777863,5,5e-04
"citrus","gated_alive","full",3,1360466708,139993,"2DL1-S1",0.288320578572036,8.39780983777863,5,5e-04
"citrus","gated_alive","full",3,1360466708,139993,"TRAIL",-0.0399367766451673,8.39780983777863,5,5e-04
"citrus","gated_alive","full",3,1360466708,139993,"2DL2-L3-S2",0.0927505615015265,8.39780983777863,5,5e-04
