split_id,donor_id,y_true,filter_id,frequency,n_selected_cells,n_cells,response_threshold,training_donors
33,a_009,0,1,5e-05,1,20000,23.03415298461914,a_001;a_004;a_005;a_010;a_012;a_1a;a_2a;a_3b;a_5a
33,a_011,0,1,5e-05,1,20000,23.03415298461914,a_001;a_004;a_005;a_010;a_012;a_1a;a_2a;a_3b;a_5a
33,a_2b,0,1,0.00025,5,20000,23.03415298461914,a_001;a_004;a_005;a_010;a_012;a_1a;a_2a;a_3b;a_5a
33,a_3a,0,1,0.00025,5,20000,23.03415298461914,a_001;a_004;a_005;a_010;a_012;a_1a;a_2a;a_3b;a_5a
33,a_4b,1,1,0.00125,25,20000,23.03415298461914,a_001;a_004;a_005;a_010;a_012;a_1a;a_2a;a_3b;a_5a
34,a_005,1,2,0.009,180,20000,21.483230590820312,a_001;a_002;a_003;a_004;a_006;a_1a;a_3b;a_4a;a_4b;a_5b
34,a_009,0,2,0.0,0,20000,21.483230590820312,a_001;a_002;a_003;a_004;a_006;a_1a;a_3b;a_4a;a_4b;a_5b
34,a_010,0,2,5e-05,1,20000,21.483230590820312,a_001;a_002;a_003;a_004;a_006;a_1a;a_3b;a_4a;a_4b;a_5b
34,a_011,0,2,0.0001,2,20000,21.483230590820312,a_001;a_002;a_003;a_004;a_006;a_1a;a_3b;a_4a;a_4b;a_5b
34,a_2a,0,2,0.00105,21,20000,21.483230590820312,a_001;a_002;a_003;a_004;a_006;a_1a;a_3b;a_4a;a_4b;a_5b
34,a_5a,1,2,0.0106,212,20000,21.483230590820312,a_001;a_002;a_003;a_004;a_006;a_1a;a_3b;a_4a;a_4b;a_5b
35,a_004,0,3,0.00045,9,20000,22.189659118652344,a_001;a_002;a_003;a_005;a_007;a_010;a_2a;a_3b;a_4b
35,a_009,0,3,0.0,0,20000,22.189659118652344,a_001;a_002;a_003;a_005;a_007;a_010;a_2a;a_3b;a_4b
35,a_012,1,3,0.00135,27,20000,22.189659118652344,a_001;a_002;a_003;a_005;a_007;a_010;a_2a;a_3b;a_4b
35,a_2b,0,3,0.0006,12,20000,22.189659118652344,a_001;a_002;a_003;a_005;a_007;a_010;a_2a;a_3b;a_4b
35,a_3a,0,3,0.0003,6,20000,22.189659118652344,a_001;a_002;a_003;a_005;a_007;a_010;a_2a;a_3b;a_4b
35,a_5b,1,3,0.01945,389,20000,22.189659118652344,a_001;a_002;a_003;a_005;a_007;a_010;a_2a;a_3b;a_4b
36,a_003,0,4,0.0008,16,20000,17.125614166259766,a_001;a_004;a_005;a_006;a_007;a_010;a_012;a_1a;a_2a
36,a_009,0,4,0.0,0,20000,17.125614166259766,a_001;a_004;a_005;a_006;a_007;a_010;a_012;a_1a;a_2a
36,a_011,0,4,0.0001,2,20000,17.125614166259766,a_001;a_004;a_005;a_006;a_007;a_010;a_012;a_1a;a_2a
36,a_3a,0,4,0.0004,8,20000,17.125614166259766,a_001;a_004;a_005;a_006;a_007;a_010;a_012;a_1a;a_2a
36,a_4b,1,4,0.0009,18,20000,17.125614166259766,a_001;a_004;a_005;a_006;a_007;a_010;a_012;a_1a;a_2a
36,a_5b,1,4,0.0105,210,20000,17.125614166259766,a_001;a_004;a_005;a_006;a_007;a_010;a_012;a_1a;a_2a
37,a_004,0,4,0.0002,4,20000,13.479327201843262,a_001;a_002;a_005;a_009;a_010;a_1a;a_3a;a_3b;a_5a;a_5b
37,a_007,1,4,0.0006,12,20000,13.479327201843262,a_001;a_002;a_005;a_009;a_010;a_1a;a_3a;a_3b;a_5a;a_5b
37,a_011,0,4,0.0,0,20000,13.479327201843262,a_001;a_002;a_005;a_009;a_010;a_1a;a_3a;a_3b;a_5a;a_5b
37,a_2a,0,4,0.0003,6,20000,13.479327201843262,a_001;a_002;a_005;a_009;a_010;a_1a;a_3a;a_3b;a_5a;a_5b
37,a_2b,0,4,0.0003,6,20000,13.479327201843262,a_001;a_002;a_005;a_009;a_010;a_1a;a_3a;a_3b;a_5a;a_5b
