method,group_id,split_id,CD3,CD27,CD19,CD4,CD8,CD57,2DL1-S1,TRAIL,2DL2-L3-S2,CD16,CD10,3DL1-S1,CD117,2DS4,ILT2-CD85j,NKp46,NKG2D,NKG2C,2B4,CD33,CD11b,NKp30,CD122,3DL1,NKp44,CD127,2DL1,CD94,CD34,CCR7,2DL3,NKG2A,HLA-DR,2DL4,CD56,2DL5,CD25
CellCNN,2,16,3.735108379890136,1.556093467937397,1.0950690834192913,1.8135247556144778,1.9411723564202288,0.7669519533593229,1.1309163701996854,0.9776786019388003,1.1337848381064404,1.8564673477205738,1.474926156362508,2.9427251988358196,2.593810711120223,2.508752711770264,2.8836428526382165,2.2546298538024225,1.8299942882370268,1.3976104220712622,2.631589648233534,4.277865237409206,1.2261925429191398,1.0373462326386436,1.1061999729871963,2.6801597085385316,3.4432144659603465,3.2316149074541425,2.8566959595599415,2.628056877672715,2.5306988367569985,2.4429849167622026,1.89025177798721,2.012109517408856,4.872955870268674,1.769995271324932,1.4956863488702254,0.9241817068742139,0.3981552574423613
CellCNN,2,17,1.574295633640749,0.3420380155469581,0.4256550863689796,0.49999349431866724,1.4649520995679204,1.37769079268834,0.5687788020793778,0.2341167838493196,0.5030810868882429,2.220240198947396,0.5757467834238594,2.5419052697494484,0.5294489741163716,1.1981839876665665,0.8373871048795907,1.1429480873906759,1.266179870223875,0.3209824017867829,1.7044788930636696,1.6453993529911275,0.335894593877724,1.648716531711679,1.8539598026938782,3.4671410514267307,1.599534619610166,0.8476596323627198,1.7539036439940343,2.0313302561223416,0.8185472118873481,0.7882466026738786,1.0298910674078199,1.6409612823389943,2.1707489734978798,0.515928704744473,2.52236062135064,0.3749522530596593,0.11100416194882985
CellCNN,2,19,4.966922497916444,2.1141467134470435,1.7043464223943459,2.5495933354179434,2.092576485754711,0.7011151616292935,0.583750580328682,0.4138741346585312,0.4802105583187419,1.1386387972566452,0.8908950608353148,1.2265101138504535,1.5397278676881176,1.2315770459914075,2.559107773593479,1.419216825361864,1.240043778282538,0.9371551863955786,2.5605124927361964,3.9488000184576086,1.3504086167514313,0.8263886705395618,1.1473856846049588,1.488214491363332,2.488230895738457,3.5248571691912747,1.8897386048950373,2.1289741257145764,1.9048208365995856,2.9128751253152143,1.3836099104107158,2.5248083255697633,5.295705546929597,1.9889154025553681,1.4221834265662328,0.6633754743080342,0.8923661070478706
CellCNN,2,20,3.368304002444937,1.1559486266709822,0.9905050560306483,1.4122436731926231,1.8950602797835066,0.8647588619135333,1.1116691410671715,0.7075282304852629,1.108385379953221,1.9848030289619478,1.1593448626010705,1.9385555922208124,1.7863315325550895,2.5170486162413983,2.3086941278587876,2.133030781190467,1.5742066452168384,1.0882739479404877,2.8060095491268053,3.4178075566178645,1.3612779947107885,1.5077278308031472,1.5089474237467733,1.860554547451574,1.9264821130971885,2.502284680938337,3.241082724908798,2.170151881515709,2.0646962099569173,1.7015204695683763,1.5907867747415687,1.6221167822384763,4.149723012567454,1.577517542238803,2.1759071361005202,1.214521360757184,0.43194889269915304
CellCNN,2,21,3.4121531528438647,0.9517884013252818,0.827394336983193,1.340156668512528,1.4261878599267441,0.30447481057709225,0.2799632725181711,0.4448768830223548,0.4281661961401736,0.8502891089831393,0.7322540297707283,1.1501556984741506,1.4750778609991384,1.6151761165305447,2.2844923730648894,1.3266041124874999,1.2104832043508884,0.6673265892544377,1.991449285558022,3.5757193245369576,0.9311155594787377,0.3589317666492672,0.5598119237687467,1.6157378976867247,3.2406704293531963,3.459366034641298,3.0345818046447333,2.7019042037970653,2.9093561249436353,2.808701296546266,2.028782647038192,2.14262841693681,4.968023897879082,1.6503926939364217,0.6474612030339162,0.3902293265329394,0.09414857496379592
CellCNN,2,22,3.6298445014781646,1.3813448671082205,1.316164132303273,1.8398433098944236,2.2290739897475498,0.9434559099048514,0.7264060221682225,0.702204444145861,0.6265376979067313,2.478139293678763,1.2441621304517894,1.4259408377032563,1.5333526924633505,1.7157453354118826,2.560360158859479,1.9469643695160797,1.7399886275143033,0.98032862918043,2.55013126159547,4.038328547965146,1.503551449843052,1.6486339693079994,1.8639140046240452,2.2221439609420486,2.8535137717997787,2.897340994574026,2.724831673654536,3.31697128103538,2.7568027841504223,2.063160453277079,1.565266137296312,2.8185196610501584,5.003523255237425,1.966540919892766,2.3429714143226237,0.7288756647743108,0.3419591808344335
CellCNN,2,23,2.4573467187532647,0.9236056364120239,1.0597815700980242,1.0166445932116106,2.088932652796873,1.0638191706682978,1.107644648009234,0.6216189170965333,1.1127459471418777,2.796392912542109,1.1203948339411396,2.2397715832208367,1.3438862378107892,1.9812438661892984,1.6058130344232036,1.7559947817433965,1.5461472331495447,0.5673154315724969,1.8956577550442042,2.3669870685510843,0.8295375731062483,1.6443785049258308,1.7086629479765807,3.2311915375114504,2.865102526315234,2.267719731805211,3.058717585444789,2.387953397094018,1.811186575858261,1.687372665721923,2.0899483365637503,1.5281312213431706,3.4386115556091745,0.9773181044251066,2.211920320050452,0.4987108320000764,0.16061046975715065
CellCNN,2,24,3.9842436172850775,1.2664339684912616,1.34333100410154,1.4767513251028865,2.505004093409095,2.088429128267799,1.0526094476247017,0.40809663456990974,0.5203010504070644,1.1770572577660703,0.5051985276929488,1.5457454809654607,0.806930303149582,0.6451521087125858,1.4966125804653465,0.7127931999171309,1.2761425936082715,0.45190788011465005,1.6268126380388113,2.2799780886677143,0.8376018776204797,0.8066935565646148,1.1309609766436848,2.4163676742491433,2.197729924934972,2.5477146413156766,1.8745795379991783,3.1275956906222757,1.7100917393871256,2.003924456240437,1.2339035366442832,2.74814506436741,3.6654496211547296,1.112242664738563,1.6634637011573872,0.3224553485968643,0.1647614637852035
CellCNN,2,26,3.5201948751451173,1.2989560888286253,1.46968826204233,1.2821420908229975,1.7247853830426199,0.45975808746211966,0.9358897181690602,1.0453976637237232,0.8942942119300838,1.1001840295502916,1.4764326471514755,2.2038044808585138,2.4825125587035397,2.0544680766933063,2.5728171754277267,1.9524498021222467,1.4189846426034805,1.189247969263157,1.9374280175743777,3.594266495010892,1.201678051514032,0.707003556772328,0.7309328311344334,2.383091422370406,4.00675359124043,3.6292158448305285,3.143404185741407,3.14800054543331,2.955490680808415,2.6446361775647422,1.9274512123179117,2.0250577738882636,4.831520226158079,1.503294963099551,0.8372117692841309,0.4564562591495203,0.13170433843500728
CellCNN,2,28,3.2543107556517548,1.192879106989596,1.6449608552660793,1.7083505526153215,1.8991035496853292,1.0637594539038837,1.0375730524072424,0.8927610408775508,1.0099440087526455,2.3445885777066,1.3095821747121712,1.6298161562600484,1.480289458680898,1.660106713039102,2.6030773592096135,1.7349293757757793,1.3625717256170076,1.1190005891985881,2.80014207053526,3.698503387150665,1.5157380723543465,1.157124539599366,1.3369791881275983,2.024111046395575,2.301836275873085,2.6368865492797147,2.2249909525870035,2.386789990765974,2.4821216636896133,2.021003048856432,1.7551663348308455,1.9410027343916396,4.795233114028971,1.8836316199571204,2.1415803538666416,1.3447709678346291,0.6014356095530092
CellCNN,3,4,1.3940688180472718,0.37915394657088924,0.22250357435661963,0.350550605535348,1.572622844111145,1.5874477689089037,1.0692083973861877,0.09540507399171234,0.426276212992679,2.3998514171690486,0.4346514421084963,1.0781456309866955,0.2288162749317696,0.5818404306788967,0.42749940321454993,1.3748675256034082,1.3392869677217345,0.2465848145460519,1.7986315522007692,0.9696631220664241,0.3303486896780595,1.6344552780414123,1.918435983436723,1.7434137859434207,0.4853888964440685,0.5859946234701743,2.8428449445532182,1.5028618247827839,0.45288057200882464,0.4888513676338929,0.5875275865334512,0.9528583819029279,1.6467605507100433,0.3137719364923717,2.6855528505984694,0.32104723672395813,0.08373794627942448
CellCNN,3,6,1.4554933233046663,0.3977017296601254,0.3398781599588717,0.4732726333045072,2.3098424243752484,2.119572074718876,1.3909891227546907,0.0655750949132379,1.0006683652634907,3.97415713287168,0.7588063754824558,0.5936724588306751,0.22146719139828666,0.35195175209545193,0.6754665510493544,2.006364182952903,1.3022265098823054,0.26659610670606004,1.8610271181771278,1.1953372208979838,0.49202875328769435,1.937746887014696,1.8758184442927701,1.0770890194485745,0.20611007400019804,0.4503928840774163,3.1351838665483287,1.5150297105769646,0.3134660184104158,0.13007386684929162,0.8817067327630752,0.8193590520097775,1.8699140642538006,0.42572445396421266,3.39191573699551,0.42494309219135296,0.08347029374464912
CellCNN,3,7,1.419391262867161,0.42890964647792507,0.2329770913158828,0.36187276647399436,2.435612907171504,1.62080598232138,1.5109024247319764,0.10248107644541078,0.874914901631779,3.721725428099748,0.8077781488440121,1.2938479034905526,0.09582126769883972,0.9409218453377496,0.6209637140417116,1.8880755447986883,1.4694604968480989,0.1676963050197456,2.0259878391120054,1.733320268046585,0.7009395003590588,2.1282401711416097,2.1440841158538446,2.335105826521989,0.8164837426634503,0.6753548124683426,2.740616302809909,1.5791855248892726,0.3438862166539938,0.09533657779504637,1.2508158894937307,0.8367912287550009,1.6782327085161397,0.34408123843814753,3.335831027698207,0.43437674073130955,0.06014705018111299
CellCNN,3,8,1.814237586326287,0.9498469588502392,0.6276961795208387,0.7530711917154891,2.8767421419648462,2.8960778012929014,1.5991530778952048,0.13552921017957664,1.800098694947476,4.591426563746478,1.4226267705299607,-0.004109751124820862,0.3855791511845045,0.11087489206076356,0.7929117110696502,2.4655413088653737,1.3051497488061914,0.26276931679557347,2.141297228739911,2.2660900238176467,0.6821347879665136,2.3236831539728913,2.4128603578137744,0.2041333892949091,0.29636676727834593,1.1701315631708207,1.8245752923602354,1.674586293103141,0.367479012203462,0.6286404302850919,1.190634640165332,1.2255675255796348,1.9409913167384185,0.4563915916352489,3.786753467287638,1.0797841961581283,0.17219877627250468
CellCNN,3,10,1.2791637506518618,0.5197642009204322,0.22641868299889092,0.47594474834341216,2.623635312910044,2.029656717917743,0.9997555283603008,0.2960125483667231,1.7991593082074926,4.172255287119515,0.9699885888679513,0.26533850703096434,0.19733529533663202,0.17735792704236863,0.4700131865488204,2.176632490259494,1.3595080939572004,0.15868956465355577,1.851226760487646,1.5603033139373212,0.5575463201075584,2.2617487942280086,2.235388145845283,0.4500309087447086,0.3431174959210766,0.7042862486169094,1.2810191893517002,2.1534469734240873,0.3904872507717192,0.3121534696679436,2.1175554863942025,1.5403024709421036,1.4763952292861704,0.2936820378329811,3.5769512392545457,0.32232958628778785,0.01132079705002906
CellCNN,3,11,1.6872645198646796,0.6331819787723116,0.3026457896406345,0.45288968840421484,2.80695199080835,1.4341446449808917,1.4495051423289442,0.04551799073472905,1.7957588854167779,3.983098147767949,0.7600821698513615,0.20925409249018156,0.17064997296895767,0.21499042675861194,0.8443090038550829,2.446160202981681,1.5710765267268463,0.2611979897475738,2.225849725874322,2.021159793409222,0.7700416008215627,2.244988163292825,2.218114918469876,0.7261391593879658,0.1982595136861468,0.7044894544411168,2.347767265253387,1.4317753576293328,0.3908781670921333,0.12629869218697296,1.8006327211431965,0.6880013738635002,1.9751021079830715,0.39188915952824344,3.625458975130339,0.6334850242812844,0.1119073950793577
CellCNN,3,13,2.1515552351695275,0.5621047372226764,0.9451548957181796,0.8937299515018313,2.143602713794956,1.0644040063507538,0.6715548973535634,0.2356620126033748,0.7861922084136234,3.5789403616436215,1.1763653947210604,0.38979697839337535,0.4889101369941065,1.8747457390648021,1.8499393848993275,2.01091994895518,1.425813630745048,0.5173184562637625,2.2174188080156787,2.804052934573038,0.950346835102513,1.7256947074780369,2.0165910868950614,0.817246903182735,0.4917335709405975,1.2476844835001595,2.853502113698606,1.9227323388128954,1.3589231701960698,0.5076653870686539,1.0992786410129125,1.283382977085509,3.4356204945096254,1.239914222171607,3.2857187120718745,1.0007356626233608,0.2701723609322377
CellCNN,3,15,1.5476441147641185,0.44111761103114705,0.34029945074406176,0.504311463240962,1.9419813071890561,1.342009588524317,1.3721696334897355,0.23476199094005126,0.9273315053494122,3.767049996807923,1.0227624054373663,0.7341704354451207,0.42169375098618483,1.1106302834788502,0.8139699564430258,1.995974965002117,1.275331263617756,0.3367647501055162,2.182942779682713,1.6280443833294702,0.6625770922208083,1.9214374805268541,1.9225016152367198,1.3013395622304589,0.4350968629626551,0.8407646467637997,2.904944454930644,1.350135698159412,0.5842739602721264,0.18126213793009974,0.8152305351192972,0.5992058755213772,1.935272207092655,0.5377046475999356,3.352662108945664,0.8872968450945072,0.24858480850850775
CellCNN,3,16,2.4891671968703943,0.9290348940718848,0.3869043848908176,0.8721806947279955,2.854995980196649,2.099102531625549,1.8942401301434293,0.16190980559283674,1.4493702127163313,3.9881155297346833,0.9123720219198533,0.6820037127941608,0.2367101762972768,0.19655570300646008,1.056800660235466,2.3878411060364617,1.825490083607812,0.19743510959683513,2.4740398838908324,2.6466942206281594,0.7945297401675919,2.321036095450598,2.5317770395650037,1.3214373590274702,0.6111584621121795,1.0495961645004996,2.4740556826721685,1.7395389509674797,0.47299799961869715,0.7657378525927505,1.4325973364173525,0.9866648771887674,2.3890731219260086,0.5728969994567918,3.694468531727146,0.9132342832411069,0.34892593011122225
CellCNN,3,18,1.5581122443631554,0.46170307710629477,0.17546368368335644,0.28954432565495447,1.558578999211872,0.3472483132717406,0.037995506517414075,0.045712762868310004,0.04773454654614947,1.9415743201869484,0.15630321481578432,0.3564287877706467,0.7940717426080341,0.27741020844160147,0.5967034340865798,3.0367351960409557,1.575561414316809,0.45066591584702426,2.1324077387495066,2.1872577302889185,0.42469758229926324,2.0454320418167136,2.4241592945849786,1.245383300336434,0.09291845002799957,1.4146279935511736,0.30513237669673365,2.834177793387399,0.5611254605293725,0.04848558737911228,0.039267726352462944,2.238300892947892,2.163957511811461,0.6080081321992881,4.226209117638279,1.3589948727493408,0.5682070709136784
CellCNN,3,24,1.4690275493840768,0.47464686814081497,0.3020662673950278,0.5903073149421858,1.8893818059444767,0.9624067170690305,0.8079154210572597,0.018810061140780175,0.7024586321039746,3.8158214011114056,0.7822083450389977,0.3923315600603987,0.1893290238962796,0.27151584173471877,0.6582754909872829,2.360324797945954,1.5451083539724153,0.16761398850704495,2.1802149862891205,1.5543086658785785,0.44731802231324524,1.916203835515463,2.4595840982314687,0.9560960007867816,0.20657527023259908,0.5991563634038439,1.5630403950063458,1.1983320957045538,0.3500747296504723,0.5856356654869983,0.43907297967616193,0.6035062427858309,1.807943290769937,0.4297635507866247,3.6221541675636044,1.3661600109103895,0.2628724139070337
CellCNN,3,25,0.98414995710474,0.21499880941839736,0.17693155667681437,0.26332116047462045,2.010576408217677,0.9924420210820528,0.6753587831291509,0.03197722950683459,1.150002316891342,4.018266109630655,0.7726680871314404,0.9594741551943421,0.17159685798050536,1.395040563461347,0.4771018334055098,2.054176344066795,1.3693376603969214,0.21559790748696364,1.9414911560385915,0.8747925413566566,0.3760648634933923,1.8704785988945514,1.9824457450690915,1.5639935534281293,0.35513549338179734,0.3404313477722857,1.9232297317187057,1.1270963951557311,0.1395582894760705,0.007370357610328691,0.9213483182257594,0.3544516969825017,1.331750135628321,0.20613336606519456,3.3778516998362997,0.9444241885453762,0.11463194193515801
CellCNN,3,26,1.1977777422794087,0.33903433382814685,0.2098422549462761,0.43737672567657676,2.323782728642533,2.7404789890013914,1.1507036283743282,0.005086257443476036,1.0948145615123224,3.87388305146666,1.0567573566160269,0.09020671333963316,0.07663527138724754,0.011182642278920473,0.5037506645815417,1.9686022495722397,1.3054386852188433,0.24734367487952197,1.7674427729791382,1.2823177681141373,0.36090571597867127,1.9531363495499452,2.109597766480457,0.404780404141569,0.028918895097024347,0.3347940849498667,0.9157814792647442,2.384784583324026,0.3371159691672556,0.4526833132130322,0.3048008239832779,1.9488331076490182,1.4019176054222942,0.2550320614208584,3.2832948011828442,0.23149668822476646,0.04464056772461058
CellCNN,3,27,1.96021479997958,0.6193821321555415,0.5908785796211612,0.9033323348228565,3.0664200298024005,1.6827180234413466,1.3909711718211977,-0.038892109834335414,2.0088454327776026,4.338617242943004,1.098580937736968,0.3229213229276536,0.24705278225939484,0.22691207282645234,1.2533105683185037,2.5052814448807754,1.7108662832160484,0.25546018114225433,2.19578308847632,2.399258247476569,0.9389881586248611,2.3060219076012665,2.416762552785644,0.8825341237482762,0.17302684849277467,0.810497977290019,2.245463001140929,1.9453297696533591,0.5888576724197553,0.5263398626061789,1.7919891912845296,1.418156399366039,2.8554431565521914,0.8374554319579385,3.7746553843698853,0.8574358769769717,0.149460317552045
CellCNN,3,29,2.0074723082324466,0.5490588982375778,0.5245962265459493,0.9336270826153004,2.2548943520117315,1.3502328267788426,0.8395473982653174,0.18945539392858618,0.839974606164736,4.008863139987427,1.1899433641103996,1.1141413918573362,0.5051920153882736,1.6503462997338085,1.5684012812074088,1.9966589523751297,1.552308333006271,0.2981894584767987,2.2494472246097246,2.8260389925956755,0.8467668656488194,1.9189547223958803,2.138967955410705,1.862583090131073,0.6290016308734038,1.0801201759324985,2.72012295173897,1.81398662394899,1.2126259661038397,0.7018718759897588,1.0551509272301185,1.0572639806761754,3.0481357846401593,0.9738208624486703,3.415039016821829,0.9711318189599311,0.28929717450373404
CellCNN,4,5,5.750641557905409,2.578156607914605,0.11742231520995985,3.4272856657733284,1.3535902985215227,0.09073686965545344,-0.05978781688442391,0.3214761873774484,-0.02661325507861976,0.21613460755503702,-0.05464818187623418,-0.09024208183183209,-0.08066574902387358,-0.05923446314867645,0.09119887649240564,-0.04200427658508517,0.06146611159118904,0.035155362655290415,0.35538323722522897,1.8268360141509523,0.03944865050943687,0.0026505617316099003,0.15213599694733154,-0.07625907562451348,0.000800915375215164,3.29747064335183,0.2578661146534132,-0.00348248571740456,0.014268139024948934,2.4123446046022905,0.04478476001231078,0.04945622114902584,1.1676026495317846,0.006089725923051851,0.05340945021113536,0.0011473781019051945,0.03439219435535571
CellCNN,4,8,4.848416355310464,0.7737960906398004,0.2859150445766237,2.6628977078674168,1.7116447755594357,0.12693301899843498,-0.07880638057611798,-0.07442854080475454,-0.08310725905509687,0.42272266185022966,0.03300319075989229,-0.09847532049711095,-0.10059141537455758,-0.03730709773372085,0.2930821254286144,-0.07842433043122923,0.06675577440857584,0.04762564466470005,0.4457537231354212,1.2312067269873657,0.862779937395719,-0.07477444735824135,0.8089054766695457,-0.06905522290956456,-0.09326863372295674,1.2779171567872112,-0.05556696408638875,0.08145077907028549,0.24323401313302506,0.7622632741341615,0.023099375237322535,0.1268718621314853,1.6618198494994225,-0.03046365456835183,0.08949654240593855,0.052482202141600216,0.14730969980737524
CellCNN,4,12,4.791861052141987,1.2297596623802807,0.14118822704592726,2.336840162291519,1.2630082041946578,0.1340660446499523,-0.040996040527644925,-0.07503315612586278,-0.06174908110498603,0.1079189445055142,-0.06464906804544156,-0.09416817127638216,-0.06278833767779479,-0.0540688953233938,0.12543944633981913,-0.053841519258586795,0.13487436328356284,0.010999683775344032,0.14319188200640307,1.042636547469494,0.15954398256053975,-0.0002471582872652653,0.04234985445683126,-0.06400995648723548,-0.07982987470839212,1.600028515987486,-0.02145076180201348,-0.019392585198654697,-0.0007154762317857302,1.4017727166273413,-0.033790326573019454,0.033113331477430834,1.20250520664794,0.013669849952849825,0.00443224070962887,-0.04275510315589842,-0.02098059667245962
CellCNN,4,14,4.976715059761517,1.7601781137641217,0.7821473693271379,2.306468053604693,0.9873157903517384,0.2733348096556241,0.050802760841261035,-0.06162964579163251,-0.006104331034483714,-0.006983778041340089,0.05835309780572924,-0.09070625358030895,-0.07125388206241491,0.051346493163518095,0.2798618881944574,-0.05854417353967779,0.043205307846994175,0.2305831012655767,0.18990460301625106,1.333361863995729,0.1719634271470885,-0.07157976055627535,0.13745998606838808,-0.06161033729144406,-0.0823097627278901,0.9380617572544421,0.007147128791289431,0.08110159167328601,-0.0025881746410227383,1.7735643316917644,0.01568275584654668,0.23125694433379873,2.5280694830851735,0.5999970083740003,0.3222073365357143,0.009126756510856752,-0.05503136427333537
CellCNN,4,19,5.694391631209085,2.584064277633176,0.6582020218803798,3.1438677118846465,1.8136111331868099,0.18760833365348448,-0.0021701450368080384,-0.061318918690204186,-0.04565361274270121,0.3043508883891421,0.03214320768949034,-0.07617710770151062,-0.04348354158336236,-0.01853320748342891,0.3276972781849212,-0.01177517142971629,0.2812679004516555,0.16500731154719003,0.5326590357045601,2.0701826604996145,0.3301377257733963,0.10756550802703521,0.2203423259062552,-0.017311784953041805,0.05556192971405035,3.13145228939976,0.21282049443118195,0.06324758193332447,0.0765628423130213,2.561715204543043,0.08718159806891297,0.3070636059139977,2.1088333880017327,0.34843307238841725,0.17556084473481776,0.018957026323245252,0.06274377065909574
CellCNN,4,20,4.951574427298179,2.0266089357480275,0.6298147571364285,2.6776330472057817,1.7293865641134973,0.23740176960202397,0.11702978682208044,-0.06704926060387534,-0.00019217839394343567,0.5182913509765833,0.0013469349367307044,0.019040288971422046,-0.0209172553344903,0.14303874770547498,0.4258689853296733,0.096842363542463,0.3254249667940058,0.12154265618354027,0.5395425676225312,2.1319453498790213,0.30924325121530094,0.13162169287830605,0.23005929666054278,0.10204194742897506,0.03855354566497832,3.1722499822306243,1.8842165038775618,0.26091831658518105,0.13111768184824515,1.6492639594053298,0.13198009367896668,0.20533040205483669,1.8847652591865283,0.2067163826054504,0.3632347088004852,0.04204647985515287,-0.008329330500791005
CellCNN,4,23,5.680833056883971,2.5366007988083505,0.2511115467719892,3.4026842465608675,1.340266620864245,0.14233721821301387,-0.022365842239844884,-0.0761151709081481,-0.02230710135421771,0.27435921613993286,-0.034249196427963674,-0.08414276439875219,0.01863422819318138,-0.045956660023372835,0.16035875808955904,-0.016550760820382957,0.15909040643294065,0.2609238118679076,0.325307203200755,2.128412420913263,0.1720849861654954,-0.012630887033827918,0.04326149674383128,0.028356552433439097,0.05555646439240446,3.4819460660814863,0.5992548333674297,0.05037009706195614,-0.011648248870331303,2.1435209274234377,0.03261258325006368,0.161989562229285,1.298052442654043,0.09074743554445273,0.15530010103756095,-0.029631088583991556,0.06772403796962859
CellCNN,4,29,5.656650628622481,2.6191427709924935,0.8725270419824176,3.437261995438283,1.8764201414814934,0.3333232103443288,0.08578737867993513,0.029206934652319844,0.06343135681982134,0.6219797179002052,0.1267965713350691,0.08960651404872666,0.15806709869623994,0.1496932525584258,0.5607257506867641,0.14181731602050576,0.2802283570105242,0.31920179410773225,0.8012632514608375,2.702689474202699,0.5001128267207425,0.1778167416339517,0.39048315698375097,0.22152777999299206,1.1268810822497843,3.918281684353083,0.7033298508491989,0.4058186708640886,0.3767282971251351,2.4884616008283467,0.2383107725382463,0.5317158616456654,2.160602521940306,0.35114668750306655,0.3256930295632653,0.12427992486950597,0.21847164701199978
Citrus,1,1,4.64918389480113,0.686603339742275,0.599518805994428,1.21193641053584,4.94069855494195,3.9344439810947,1.57700908503173,-0.0225609691659014,0.22948490105176,1.36741029518034,0.14188753911805,-0.0330120044293281,0.0634450444246198,-0.00158321317694045,1.76065086623936,0.117219223951416,1.87225037796266,0.302526870507763,1.57064691287741,2.04831706641508,2.21408866328292,1.00658206642548,0.346558061527988,0.0894721095972812,-0.0331116423196942,1.76810611275005,0.0795118428354944,1.78757663748339,0.19287235309151,0.121564714871861,0.0312182839470476,0.162669780752487,2.33811559863667,0.468714417018365,0.351101812687423,0.105672029898242,-0.0169720597366552
Citrus,1,2,4.8167953384499,1.4266983256815648,0.563113799529882,1.301826810220804,4.783716629101464,3.10968015617862,0.8999055453315685,-0.0025551678238477007,0.1287258235141691,0.7524314562937671,0.16615336116986817,-0.0242837531402049,0.11649646378943629,0.150619886855326,0.875233137238412,0.163434938907097,2.04771099290779,0.4464252645812745,1.587758227718415,1.89306771846285,1.657425521974655,0.595985974084708,0.573327303117406,0.06003462221528311,-0.0341889747567245,2.61683714874329,0.24552527085015752,1.6805943097275602,0.1748274131409875,0.444441089345138,0.0901811398936175,0.365105138191378,2.163298630942315,0.149030417301386,0.35895382110816154,0.04767268287030955,0.00961968246905945
Citrus,1,6,4.29228877691138,0.858961527632136,0.433445431082828,1.30039340928776,3.87951858239292,3.4269323983228,0.908106998904355,0.0130105986336584,0.518807477842642,1.1089900575551,0.17887392411832,0.0043832173702386,0.0836898415662125,0.329347170311397,1.23932435265549,0.156642763926666,1.26694294491627,0.691081370196523,1.37151502049656,1.53075440541038,1.15637991672529,0.87394489764645,0.679700295032118,0.160098062623963,-0.0121900737339392,0.920466330290077,0.286026260733994,1.33600871234434,0.274220939753471,0.377128026598342,0.685086573037504,0.299866823884343,1.90143669449245,0.340556619534559,1.39795318546897,0.102618097541882,0.0220509248139435
Citrus,1,7,4.78706194857718,0.946267426126046,0.626470060188569,0.964010829816867,4.84090501642123,4.40252956932368,1.39508402103319,0.053973878045911,0.175116654376155,0.836909231854773,0.154004624861716,-0.0293652136338958,0.107100478858063,0.495262576567747,1.31143586646838,0.153981284405683,2.10303273390518,0.483301517710668,2.17312056803255,1.94772101232219,1.83966701707389,1.62227333138524,0.674081069478078,0.0741675516585012,-0.00838631211844282,0.527923629806496,0.0529014281942635,1.60016747175774,0.212371484812739,0.166044500628808,0.035787013918493,0.258068017687861,2.54816226991042,0.383838747329139,0.650456253826254,0.108178816115993,-0.0368681005943116
Citrus,1,9,4.4315525417876955,0.9854811377969153,0.5334404821232888,0.9851623198686146,4.656451939389902,3.2015165272894244,0.998517142051135,0.023943437908385237,0.23497628170694873,0.7556997981994422,0.21179685519894212,-0.03378743664336416,0.06817970040839495,0.03203722468763753,1.108995393982012,0.08386659940387857,1.7148593895779451,0.3106833460087167,1.3630673692046276,1.2647714992358945,1.7571516832156926,0.8432725694946943,0.6241964483988933,0.02039939490412687,-0.024581003199923245,0.796203462528053,0.07053894917415195,1.204144815674648,0.2406452051826985,0.3633652312201471,0.01919875912578342,0.1711832316993736,2.1005069997699377,0.29830430223983223,0.2671888185436885,-0.001044182546769714,-0.0010746600848692
Citrus,1,10,4.68671746295744,0.421913239443243,0.29195572105152,0.824712764689245,4.50663721351388,3.56618769637942,0.334561732480122,0.12532024052798,0.135240368790373,0.286384012730923,0.0319221109706102,-0.00075902810285811,0.0251823376023882,0.000416941678108707,0.934382677509833,0.00246166470576946,2.21521554034998,0.162429759625584,2.26402112600321,1.88538058315694,1.45365903350696,0.162391550901511,1.18799101945781,0.113833497447758,-0.0287945321791657,0.704403929343776,-0.0132107216881627,1.51388954454424,0.0978658128309004,0.0535252858735896,0.0249919568934699,0.15573673484809,1.9576780615513,0.298992170176069,0.569471999979257,-0.0415134618190019,-0.0341144586534861
Citrus,1,11,4.576112487369896,0.698305383064045,0.5842541676681995,0.4535468003217895,4.735561309600184,4.12879315605739,1.3642915254030101,-0.016236138816005833,0.0970235018396963,0.7358719194357075,0.24279587976970302,0.00197849179063412,0.0090277196351787,0.06664586777562005,1.2699666245777,0.03653591875019705,1.838828947033595,0.3201960149755395,1.838195838154475,2.105995127801655,1.4621037328212552,1.107811516934045,0.5015219689374155,0.0667942124225259,-0.04509069855608225,0.5149383824603745,0.0494541156071613,1.135595268268871,0.08332342050946034,0.2044523783514052,0.0205949482135947,0.23966010857216802,2.719535584219335,0.49358512401742605,0.2469322934298955,0.049346680980347696,-0.021108851970158625
Citrus,1,12,5.55335640079961,2.18135077030197,0.947956927761122,2.28519759922322,4.97610535856785,4.28227794832786,1.43963265565188,-0.0414014555887902,0.117592683079421,0.711277684996817,0.194502321101424,0.0292842673119741,0.0390998566323089,0.294957198855756,1.70519168309286,0.185272859306591,1.81238406970144,0.491287853933409,2.21312155325765,2.50313665220223,2.13245505453005,1.38107963686387,0.686188432470476,0.131572341176372,-0.00160733739820318,3.08091211177057,0.213732461337941,0.438048146912606,0.256663926157391,1.36800274846713,0.0725509922383976,0.383401039581377,3.10098823721277,0.799178127562312,0.415671254357508,0.00520444658047918,0.0552710362333384
